,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
166,5,5,5,5,5,4,5,5,5,4,2,0,0,0,0,0,0,1,0,0,23,16,12,13,19,26,13,13,12,13,,,,,,,-5065.0,,,-5065.0
167,5,5,5,5,5,4,5,4,5,4,1,0,0,0,0,0,0,1,0,0,14,16,12,13,19,16,22,13,12,29,,,,,,,,-6065.0,-4060.0,
168,5,5,5,5,5,4,5,4,5,4,1,0,0,0,4,0,0,1,0,0,14,16,12,13,5,16,22,25,24,29,,-5080.0,-4060.0,,,,,,,
169,5,5,5,5,5,4,5,4,5,4,1,0,0,0,4,0,0,1,0,0,14,24,22,13,5,16,12,25,24,19,,,,-5065.0,,,,,,
170,5,5,5,5,5,4,5,4,5,4,1,0,0,0,4,0,0,0,1,0,14,24,22,20,5,16,12,16,13,19,,,,,,,,,,
171,5,5,5,5,8,5,5,4,5,4,1,0,0,0,4,0,0,0,1,0,14,14,12,20,5,16,12,16,13,19,,,,,-58025.0,-4080.0,,,,
172,5,5,5,5,8,5,5,4,5,4,1,0,0,0,4,0,0,0,1,0,14,14,12,10,7,25,12,16,13,19,,,,,,,-5060.0,,,
173,5,5,5,5,8,5,5,4,5,6,1,0,0,0,4,0,0,0,1,0,14,14,12,10,7,25,28,16,13,19,,,,,,,,,-5065.0,-4095.0
174,5,5,5,5,8,5,5,3,5,6,1,0,0,0,4,0,0,0,1,0,14,14,12,10,7,15,28,16,24,19,-6070.0,,,,,,,-3080.0,,
175,5,6,5,5,7,5,5,3,5,6,1,0,0,0,0,0,0,0,1,0,27,14,12,10,1,15,18,21,24,19,,-4070.0,-4060.0,,-108005.0,,,,,
176,5,6,5,5,7,5,5,3,5,6,1,0,0,0,0,0,0,0,1,0,27,23,22,10,22,15,18,21,14,9,,,,-4050.0,,,,,,
177,5,6,5,5,7,5,5,3,5,6,0,0,0,0,0,0,0,0,1,0,18,23,22,23,22,15,18,11,14,9,,,,,,,,,,
178,5,6,5,5,7,5,5,3,5,6,0,0,0,0,0,0,0,0,1,0,18,13,12,23,22,15,18,11,14,9,,,,,,-5075.0,,,,
179,5,6,5,5,7,5,5,3,4,6,0,0,0,0,2,0,0,0,1,0,18,13,12,13,10,20,18,11,14,9,,,,,,,,,-6070.0,
180,5,5,5,5,7,5,5,3,4,4,0,0,0,0,2,0,0,0,1,0,18,13,12,13,10,20,18,11,27,9,,-6065.0,,,,,-4090.0,,,-6045.0
181,5,5,5,5,7,5,5,2,4,4,0,0,0,0,2,0,0,0,1,0,18,29,12,13,10,10,26,11,27,27,,,,,,,,-2055.0,,
182,5,5,5,4,6,5,5,2,4,4,0,0,0,0,2,0,0,0,1,0,18,29,12,13,10,10,26,20,17,27,-5090.0,,,-4065.0,-9050.0,,,,,
183,5,5,5,4,6,5,5,2,4,4,0,0,0,0,2,0,0,0,1,0,22,19,12,29,10,10,16,20,17,27,,,-4060.0,,,,,,,
184,5,5,5,4,6,5,5,2,4,4,0,0,0,0,2,0,0,1,1,1,22,19,22,29,10,10,16,9,17,16,,,,,,,,,,
185,5,5,5,4,6,5,5,2,4,4,0,0,0,0,0,0,0,1,1,1,12,19,22,19,2,10,16,9,17,16,,,,,,,,,,
186,5,5,5,4,6,5,5,2,4,4,0,0,0,0,0,0,0,1,1,1,12,19,12,19,2,10,16,9,17,16,,,,,,,,,-5085.0,
187,5,5,5,4,6,4,5,2,4,5,0,0,0,0,0,0,0,1,1,1,12,19,12,19,2,10,16,9,28,16,,,,,,-5050.0,-4080.0,,,-5080.0
188,5,5,5,4,6,4,5,8,4,5,0,0,0,0,0,0,0,1,1,1,12,19,12,19,2,26,21,9,28,29,,-5095.0,,-4095.0,,,,-52045.0,,
189,3,5,5,4,6,4,5,8,4,5,0,0,0,0,0,0,0,1,0,1,12,23,12,28,2,26,21,26,19,29,-5060.0,,-5060.0,,,,,,,
190,3,5,5,4,5,4,5,8,4,5,0,0,0,0,0,0,0,1,0,0,23,23,22,28,2,16,11,26,19,20,,,,,-6010.0,,,,,
191,3,5,5,4,5,4,5,5,4,5,0,0,0,0,0,0,0,0,0,0,23,13,22,18,21,16,11,17,19,20,,,,,,,,-108085.0,,
192,3,5,5,4,5,4,5,5,4,5,0,0,0,0,0,0,0,0,0,0,13,13,12,18,21,16,11,22,19,20,,,,,,,,,-3095.0,
193,3,5,5,4,5,4,5,5,4,5,0,0,0,0,0,0,0,0,0,0,13,13,12,18,21,16,11,22,29,20,,,,,,,-4055.0,,,
194,3,5,5,4,5,4,5,5,4,5,0,0,0,0,0,0,0,1,0,0,13,13,12,18,11,16,25,11,29,20,,,,,,,,,,
195,3,4,5,8,5,4,5,5,4,5,0,0,0,0,0,0,0,1,7,0,13,13,12,18,11,16,25,11,12,20,,-4065.0,,-3090.0,,,,,,-5100.0
196,3,4,5,8,5,3,5,5,4,5,0,0,0,0,0,0,0,1,7,0,13,26,12,20,11,16,15,11,12,29,,,-5060.0,,,-3080.0,,,,
197,3,4,5,8,5,3,5,5,4,5,0,0,0,0,0,0,0,1,7,0,13,26,22,20,11,22,15,11,12,29,,,,,,,,,,
198,4,4,5,8,5,3,5,5,7,5,0,0,0,6,0,0,0,1,7,1,13,16,22,4,11,22,15,11,12,18,-2065.0,,,,-4055.0,,-5075.0,,-10060.0,
199,4,4,5,5,5,3,5,5,7,5,0,0,0,6,0,6,0,1,7,1,29,16,12,4,21,6,20,11,25,18,,,,-14020.0,,,,-6055.0,,
200,4,4,5,5,5,3,5,5,7,5,0,0,0,6,0,6,0,1,7,1,29,16,12,27,21,6,20,29,25,18,,,,,,,,,,
201,4,4,5,5,5,3,5,5,7,5,0,0,0,6,0,6,0,1,7,1,19,16,12,27,11,6,10,29,25,18,,,,,,,,,,
202,4,5,5,5,5,3,5,5,7,6,0,0,0,0,0,6,0,0,10,1,19,16,12,23,11,6,10,20,12,18,,-3080.0,,,,,,,,-6090.0
203,4,5,5,5,5,11,5,5,5,6,0,0,0,0,0,6,0,0,10,1,19,29,12,23,11,6,10,20,12,18,,,,,,-9030.0,,,-166060.0,
204,4,5,5,5,5,11,5,5,5,6,0,0,0,0,0,6,0,0,0,1,19,29,12,23,11,15,10,20,26,18,,,-5060.0,,,,,,,
205,4,5,5,5,5,11,5,5,5,6,0,6,0,0,0,6,0,0,0,0,19,13,22,23,11,15,10,20,26,9,-103095.0,,,,-4055.0,,-4050.0,,,
206,4,5,5,5,5,8,5,5,5,6,0,6,0,0,0,1,0,0,0,0,26,13,22,23,21,10,21,20,26,9,,,,,,-11050.0,,,,
207,4,5,5,5,5,8,5,5,5,6,0,6,0,0,0,1,0,0,0,0,26,13,12,23,21,25,21,20,26,9,,,,,,,,-5100.0,,
208,4,4,5,7,5,8,5,5,5,6,8,6,0,0,0,1,0,0,0,0,8,13,12,23,11,25,11,20,26,9,,-11065.0,,-4115.0,,,,,,
209,4,4,5,7,5,8,5,5,5,10,8,6,0,0,0,1,0,0,0,0,8,29,12,23,11,25,11,20,26,9,,,,,,,,,,-5045.0
210,4,4,5,7,5,8,5,5,5,10,8,6,0,0,0,2,0,0,0,0,8,29,12,23,11,14,11,10,26,26,,,,,,,,,,
211,4,4,5,7,5,8,5,5,6,10,8,0,0,0,0,2,0,0,0,0,8,25,12,13,11,14,11,10,26,26,,,-5060.0,,,,,,-5130.0,
212,4,4,5,7,5,8,5,5,6,10,8,0,0,0,0,2,0,0,0,0,8,25,22,13,11,14,11,10,26,26,-12040.0,,,,-5055.0,,-4055.0,,,
213,4,4,5,7,5,8,5,5,6,5,8,0,0,0,0,2,0,0,0,1,19,25,22,13,20,14,25,10,26,15,,,,,,,,,,-9075.0
214,4,4,5,6,5,5,5,5,6,5,8,0,0,0,0,2,0,0,2,1,19,25,12,13,20,14,25,10,14,26,,,,-7065.0,,-10070.0,,,,
215,4,4,5,6,5,5,5,5,6,5,1,0,0,0,0,2,0,0,2,1,16,25,12,29,10,28,15,10,14,26,,,,,,,,-5050.0,,
216,4,11,5,6,5,5,5,5,6,5,1,0,0,0,0,2,0,0,2,0,16,25,12,29,10,28,15,24,14,17,,-3125.0,,,,,,,,
217,4,11,5,6,5,5,5,5,6,5,1,0,0,0,0,0,0,0,2,0,16,25,12,19,10,20,15,24,14,17,,,,,,,-5075.0,,-8070.0,
218,4,11,5,6,5,5,5,5,6,5,1,0,0,0,0,0,0,0,2,0,16,25,12,19,10,20,20,14,23,17,,,-4060.0,,,,,,,
219,4,5,5,6,5,5,5,5,6,5,1,6,0,0,0,0,0,0,2,0,16,9,22,19,10,20,20,14,23,17,,-14045.0,,,-5050.0,,,,,
220,5,5,5,6,5,5,5,5,6,5,1,6,0,0,0,0,0,0,0,0,16,17,22,19,27,20,10,14,15,17,-5080.0,,,,,,,,,
221,5,5,5,6,5,5,5,5,6,5,1,6,0,0,0,0,0,0,0,0,20,17,12,19,27,20,10,14,15,17,,,,,,,,,,
222,5,5,5,5,5,5,5,5,6,5,1,2,0,0,0,0,0,0,0,0,20,11,12,19,17,20,10,14,15,17,,,,-6095.0,,-5100.0,,-4070.0,,-4085.0
223,5,5,5,5,5,5,5,5,6,5,0,2,0,0,0,0,0,0,0,0,11,11,12,25,17,25,10,29,15,21,,,,,,,,,,
224,5,5,5,5,5,5,5,5,6,5,0,2,0,0,0,0,0,0,0,0,11,11,12,25,17,25,10,29,15,21,,,-5060.0,,,,,,,
225,5,5,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,11,11,22,15,17,15,10,19,15,11,,,,,-5085.0,,-5050.0,,-5075.0,
226,5,5,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,11,11,22,15,24,15,26,19,24,11,,,,,,,,,,
227,4,5,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,11,11,12,15,24,15,26,19,24,11,-5055.0,,,,,,,,,
228,4,5,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,26,11,12,15,14,15,16,19,14,11,,,,,,-5075.0,,-5095.0,,
229,4,3,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,26,11,12,15,14,20,16,28,14,11,,-7055.0,,-5075.0,,,,,,-5055.0
230,4,3,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,16,19,12,22,14,20,16,28,14,25,,,,,,,,,-5070.0,
231,4,3,5,5,4,5,5,5,5,5,0,2,0,0,0,0,0,0,0,0,16,19,12,22,14,10,16,18,25,25,,,,,,,-4080.0,,,
232,4,3,5,5,4,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,16,10,12,12,14,10,21,18,25,15,,,-5060.0,,,,,,,
233,4,3,5,5,8,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,16,10,22,12,14,10,21,18,15,15,,,,,-3070.0,,,,,
234,4,3,5,5,8,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,16,10,22,12,17,10,11,18,15,15,-4080.0,,,,,,,-4090.0,,
235,4,3,5,5,8,6,5,5,5,5,0,1,0,0,0,0,0,0,0,0,23,10,12,12,17,10,11,21,15,15,,,,-5060.0,,-4050.0,,,,
236,4,3,5,5,8,6,5,5,5,5,0,1,0,0,3,0,0,0,0,0,23,10,12,23,4,22,11,21,15,15,,,,,,,,,,
237,4,3,5,5,8,6,5,5,5,5,1,1,0,0,3,0,0,0,0,0,12,10,12,23,4,22,11,11,15,15,,,,,,,,,-5075.0,-5075.0
238,4,3,5,5,7,6,6,5,5,5,1,1,0,0,3,0,0,0,0,0,12,10,12,13,4,12,11,11,24,23,,,,,-10020.0,,-5055.0,,,
239,4,7,5,5,7,6,6,5,5,5,1,1,0,0,3,0,0,0,0,0,12,10,12,13,21,12,23,11,24,23,,-4050.0,,,,,,,,
240,4,7,5,5,7,6,6,5,5,5,1,1,0,0,3,0,0,0,0,0,12,14,12,13,21,12,23,11,14,13,,,-5060.0,,,,,,,
241,11,7,5,5,7,6,6,5,5,5,1,1,0,0,3,0,0,0,0,0,12,14,22,13,21,12,13,11,14,13,-4060.0,,,,,,,-4055.0,,
242,11,7,5,5,7,5,6,5,5,5,1,0,0,0,4,0,0,0,0,0,18,5,22,13,10,12,13,21,14,13,,,,-5065.0,,-6060.0,,,,
243,11,7,5,5,7,5,6,5,5,4,1,0,0,0,4,0,0,0,0,0,18,5,12,20,10,27,13,21,14,13,,,,,,,,,,-5065.0
244,6,4,5,5,7,5,6,5,5,4,0,0,0,0,4,0,0,0,0,0,9,5,12,20,10,27,13,11,14,29,-9045.0,-7025.0,,,,,,,-5070.0,
245,6,4,5,5,8,5,5,5,5,4,0,0,0,0,4,0,0,0,0,0,23,26,12,10,10,17,13,11,25,29,,,,,-10050.0,,-6065.0,,,
246,6,4,5,5,8,5,5,5,5,4,0,0,0,0,4,0,0,0,0,0,23,26,12,10,25,17,13,11,25,19,,,,,,,,,,
247,6,4,5,5,8,5,5,4,5,4,0,0,0,0,4,0,0,0,0,0,23,26,12,10,25,17,13,11,15,19,,,-4060.0,,,,,-5055.0,,
248,6,4,5,5,8,5,5,4,5,4,0,0,0,0,2,0,1,0,0,0,13,16,22,10,17,17,2,26,15,19,,,,-5050.0,,,,,,
249,6,4,5,5,6,5,5,4,5,4,0,0,0,0,2,0,1,0,0,0,13,16,22,29,17,17,2,26,15,19,,,,,-10085.0,-5085.0,,,,
250,6,4,5,5,6,5,5,4,5,6,0,0,0,0,2,0,1,0,0,0,13,16,12,29,18,21,2,16,15,19,,,,,,,,,,-4095.0
251,6,4,5,5,6,5,5,4,5,6,0,0,0,0,2,0,1,0,0,0,13,16,12,19,18,21,2,16,15,19,-6065.0,,,,,,,,-5075.0,
252,6,5,5,5,6,5,10,4,5,6,0,0,0,0,1,0,1,0,0,0,22,16,12,19,9,11,2,16,24,19,,-4080.0,,,,,-6010.0,,,
253,6,5,5,5,6,5,10,4,5,6,0,0,0,0,1,0,1,0,0,0,22,26,12,19,9,11,21,16,24,9,,,-4060.0,,,,,-4080.0,,
254,6,5,5,5,6,5,10,4,5,6,0,0,0,0,1,0,1,0,0,0,12,26,22,19,9,11,21,26,14,9,,,,,,,,,,
255,6,5,5,5,6,5,10,4,5,10,0,0,0,0,1,0,1,0,0,0,12,16,22,19,9,11,21,26,14,9,,,,,,-5055.0,,,,-5045.0
256,6,5,5,4,6,5,8,4,5,10,0,0,0,0,1,0,1,0,0,0,12,16,12,19,9,26,11,16,14,26,,,,-5095.0,,,-11055.0,,,
257,6,5,5,4,5,5,8,4,5,10,0,0,0,0,1,0,1,0,0,0,12,16,12,28,9,26,22,16,14,26,,-5080.0,,,-7045.0,,,,,
258,5,5,5,4,5,5,8,4,5,10,0,0,0,0,1,0,1,0,0,0,12,24,12,28,26,16,22,16,14,26,-6060.0,,-5060.0,,,,,,-4070.0,
259,5,5,5,4,5,5,8,4,5,7,0,0,0,0,1,0,0,0,0,1,23,24,22,18,26,16,13,16,29,15,,,,,,,,,,-11075.0
260,5,5,5,4,5,5,8,3,5,7,0,0,0,0,1,0,0,0,0,1,23,14,22,18,26,16,13,16,29,16,,,,,,,,-3080.0,,
261,5,5,5,4,5,5,8,3,5,7,0,0,0,0,1,0,0,0,0,1,13,14,12,18,16,16,13,21,19,16,,,,,,,,,,
262,5,5,5,4,5,6,8,3,5,7,0,0,0,0,1,0,0,0,0,3,13,14,12,18,16,16,13,21,19,4,,,,,,-5080.0,,,,
263,5,5,5,8,5,6,8,3,5,7,0,0,0,0,1,0,0,0,0,3,13,14,12,18,16,22,13,11,19,4,,,-5060.0,-3090.0,,,,,,
264,5,5,5,8,5,6,4,3,5,7,0,0,0,0,1,0,0,0,0,3,13,14,22,20,16,22,13,11,19,4,,,,,-5080.0,,-8065.0,,-5095.0,
265,5,6,5,8,5,6,4,3,5,7,0,0,0,0,1,0,0,0,0,3,13,14,22,20,27,12,25,11,25,4,,-4070.0,,,,,,,,
266,4,6,5,5,5,6,4,4,5,7,0,0,0,6,1,0,0,0,0,3,13,23,12,4,27,12,25,11,25,4,-5065.0,,,-14020.0,,,,-3055.0,,
267,4,6,5,5,5,5,4,4,5,7,0,0,0,6,0,0,2,0,0,3,27,23,12,27,18,12,13,23,15,4,,,,,,-6060.0,,,,
268,4,6,5,5,5,5,4,4,5,6,0,0,0,6,0,0,2,0,0,3,27,13,12,27,18,27,13,23,15,4,,,,,,,,,,-9020.0
269,4,6,5,5,5,5,4,4,5,6,0,0,0,0,0,0,2,0,0,3,17,13,12,23,18,27,13,13,15,20,,,,,,,,,,
270,4,5,5,5,5,5,4,4,5,6,0,0,0,0,0,0,2,0,0,3,17,13,12,23,18,17,13,13,15,20,,-6065.0,-4060.0,,,,,,,
271,4,5,5,5,5,5,4,4,5,6,0,0,0,0,0,0,2,0,0,3,17,29,22,23,18,17,13,13,15,20,,,,,-4090.0,,,,,
272,4,5,5,5,5,5,4,4,5,6,0,0,0,0,0,0,2,0,0,0,17,29,22,23,29,17,13,13,15,13,,,,,,,,-4065.0,-5075.0,
273,4,5,5,5,5,5,4,4,5,6,0,0,0,0,0,0,2,0,0,0,17,19,12,23,29,17,13,26,24,13,,,,,,,,,,
274,8,5,5,5,5,5,4,4,5,6,0,0,0,0,0,0,2,0,0,0,17,19,12,23,19,17,13,26,24,13,-3085.0,,,,,,,,,
275,8,5,5,5,5,5,3,4,5,4,0,0,0,0,0,0,2,0,0,0,22,19,12,23,19,17,13,16,14,13,,,,,,,-5065.0,,,-5065.0
276,8,5,5,5,5,5,3,4,5,4,0,0,0,0,0,0,2,0,0,0,22,19,12,23,19,17,18,16,14,29,,,-5060.0,,-5095.0,-5085.0,,,,
277,8,5,5,7,5,5,3,4,5,4,2,0,0,0,0,0,2,0,0,0,10,19,22,23,23,21,18,16,14,29,,,,-4115.0,,,,,,
278,5,5,5,7,5,5,3,4,5,4,2,0,0,0,0,0,3,0,0,0,10,19,22,23,23,21,7,16,14,19,-9050.0,-5095.0,,,,,,,,
279,5,5,5,7,5,5,3,4,5,4,2,0,0,0,0,0,3,0,0,0,23,23,12,23,13,11,7,16,14,19,,,,,,,,,,
280,5,5,5,7,5,5,3,4,5,4,2,0,0,0,0,0,3,0,0,0,23,23,12,13,13,11,7,16,14,19,,,,,,,,-4080.0,-4070.0,
281,5,5,5,7,5,5,3,4,5,4,1,0,0,0,0,0,3,0,0,0,14,13,12,13,13,11,7,26,29,19,,,,,,,,,,
282,5,5,5,6,5,5,12,4,5,4,1,0,0,0,0,0,3,0,0,0,14,13,12,13,13,11,7,26,29,19,,,,-6065.0,,-5055.0,-56035.0,,,
283,5,5,5,6,6,5,12,4,5,4,1,0,0,0,0,0,3,0,0,0,14,13,12,26,13,26,7,16,19,19,,,-5060.0,,-5065.0,,,,,
284,5,4,5,6,6,5,12,4,5,6,1,0,0,0,0,0,3,0,0,0,14,13,22,26,14,26,7,16,19,19,,-4065.0,,,,,,,,-4095.0
285,5,4,5,6,6,5,8,4,5,6,1,0,0,0,0,0,0,0,0,0,14,26,22,16,14,16,0,16,19,19,,,,,,,-8000.0,,,
286,5,4,5,6,6,5,8,4,5,6,1,0,0,0,0,0,0,0,0,0,14,26,12,16,4,16,28,16,19,19,,,,,,,,,-5095.0,
287,5,4,5,6,6,5,8,3,5,6,1,0,0,0,0,0,0,0,0,0,14,16,12,16,4,16,28,16,25,9,-5070.0,,,,,,,-3080.0,,
288,5,4,5,5,6,6,8,3,5,6,1,0,0,0,0,0,0,0,0,0,24,16,12,16,4,16,28,21,25,9,,,,-5080.0,,-5080.0,,,,
289,5,4,5,5,6,6,8,3,5,6,1,0,0,0,0,0,0,0,0,0,24,16,12,29,4,22,18,21,15,9,,,-5060.0,,-6020.0,,,,,
290,5,4,5,5,6,6,8,3,5,4,0,0,0,0,0,0,0,0,0,0,15,16,22,29,28,22,18,11,15,9,,,,,,,,,,-6045.0
291,5,5,5,5,6,6,8,3,5,4,0,0,0,0,0,0,0,0,0,0,15,16,22,19,28,12,18,11,15,27,,-4080.0,,,,,,,,
292,5,5,5,5,6,6,8,3,5,4,0,0,0,0,0,0,0,0,0,0,15,26,12,19,28,12,18,11,15,27,,,,,,,,,,
293,5,5,5,5,6,6,8,3,5,4,0,0,0,0,0,0,0,0,0,0,15,26,12,19,18,12,18,11,15,27,-5075.0,,,,,,,,,
294,5,5,5,4,6,6,3,2,5,4,0,0,0,0,0,0,0,0,0,1,25,16,12,19,18,12,18,11,15,16,,,,-5095.0,,,-7090.0,-2055.0,-4075.0,
295,5,5,5,4,6,5,3,2,5,4,0,0,0,0,0,0,0,0,0,1,25,16,12,28,18,12,27,20,20,16,,,,,,-5060.0,,,,
296,5,5,5,4,4,5,3,2,5,4,0,0,0,0,0,0,0,0,0,1,15,16,12,28,18,20,27,20,20,16,,,-5060.0,,-5090.0,,,,,
297,5,5,5,4,4,5,3,2,5,4,0,0,0,0,0,0,1,1,0,1,15,16,22,18,29,20,16,9,10,16,,-5080.0,,,,,,,,
298,5,5,5,4,4,5,3,2,5,5,0,0,0,0,0,0,1,1,0,1,15,24,22,18,29,10,16,9,10,16,,,,,,,,,,-5080.0
299,5,5,5,4,4,5,3,2,5,5,0,0,0,0,0,0,1,1,0,1,15,24,12,18,19,10,16,9,10,29,-5075.0,,,,,,,,,
300,5,5,5,4,4,5,3,2,5,5,0,0,0,0,0,0,1,1,0,1,25,14,12,18,19,10,16,9,10,29,,,,,,,,,-5050.0,
301,5,5,5,4,4,5,3,2,5,5,0,0,0,0,0,0,1,1,0,0,25,14,12,18,19,10,16,9,22,20,,,,,,,,,,
302,5,5,5,4,4,4,3,8,5,5,0,0,0,0,0,0,1,1,0,0,15,14,12,18,19,10,16,9,22,20,,,,-4090.0,,-5050.0,,-2045.0,,
303,5,5,5,4,4,4,3,8,5,5,0,0,0,0,0,0,1,1,0,0,15,14,12,28,19,26,16,26,12,20,,,,,,,,,,
304,5,5,5,4,5,4,5,8,5,5,0,0,0,0,0,0,1,1,0,0,15,14,12,28,19,26,16,26,12,20,-5075.0,-5070.0,-5060.0,,-4095.0,,-3080.0,,,-5100.0
305,5,5,5,4,5,4,5,5,5,5,0,0,0,0,0,0,1,0,0,0,25,23,22,18,21,16,16,17,12,29,,,,,,,,-108085.0,,
306,5,5,5,4,5,4,5,5,5,5,0,0,0,0,0,0,1,0,0,0,25,23,22,18,21,16,16,22,12,29,,,,,,,,,,
307,5,5,5,4,5,4,5,5,5,5,0,0,0,0,0,0,4,0,0,1,15,13,12,18,11,16,3,22,12,18,,,,,,,,,-4060.0,
308,5,5,5,4,5,4,5,5,5,5,0,0,0,0,0,0,4,1,0,1,15,13,12,18,11,16,3,11,24,18,,,,,,,,,,
309,5,5,5,4,5,5,5,5,5,5,0,0,0,0,0,0,4,1,0,1,15,13,12,18,11,16,3,11,24,18,,,,-4090.0,,-4080.0,,,,
310,5,5,5,4,5,5,7,5,5,5,0,0,0,0,0,0,4,1,1,1,15,13,12,28,11,25,3,11,13,18,,-5065.0,,,-5055.0,,-59015.0,,,
311,5,5,5,4,5,5,7,5,5,6,0,0,0,0,0,0,4,1,1,1,15,22,12,28,20,25,14,11,13,18,-5075.0,,,,,,,,,-6090.0
312,5,5,5,4,5,5,7,5,5,6,0,0,0,0,0,0,4,1,1,1,25,22,12,18,20,15,14,11,13,18,,,-4060.0,,,,,,-6065.0,
313,5,5,5,4,5,5,7,5,5,6,0,0,0,0,0,0,4,1,1,1,25,12,22,18,10,15,14,11,22,18,,,,,,,,-6055.0,,
314,5,5,5,4,5,5,7,5,5,6,0,0,0,0,0,0,0,1,1,0,15,12,22,18,10,15,8,29,22,9,,,,,,,,,,
315,5,5,5,4,5,5,3,5,5,6,0,0,0,0,0,0,0,1,0,0,15,12,12,18,10,15,8,29,13,9,,,,,,-4075.0,-7040.0,,,
316,5,5,5,4,5,5,3,5,5,6,0,0,0,0,0,0,0,0,0,0,15,12,12,18,10,29,28,20,13,9,,-5060.0,,-4090.0,,,,,,
317,5,5,5,4,5,5,3,5,5,6,0,0,0,0,0,0,0,0,0,0,15,21,12,28,10,29,28,20,13,9,,,,,-5050.0,,,,,
318,5,5,5,4,5,5,3,5,5,6,0,0,0,0,0,0,0,0,0,0,15,21,12,28,27,19,28,20,13,9,-5075.0,,,,,,,,,
319,5,5,5,4,5,5,3,5,5,4,0,0,0,0,0,0,2,0,0,0,25,11,12,18,27,19,16,20,13,9,,,-4060.0,,,,,-5100.0,,-6045.0
320,5,5,5,4,5,5,3,5,5,4,0,0,0,0,0,0,2,0,0,0,25,11,22,18,17,19,16,20,13,27,,,,,,,,,-4065.0,
321,5,5,5,4,5,6,3,5,5,4,0,0,0,0,0,0,2,0,0,0,15,11,22,18,17,19,16,20,25,27,,,,,,-4095.0,,,,
322,5,5,5,4,5,6,3,5,5,4,0,0,0,0,0,0,2,0,0,0,15,11,12,18,17,19,16,10,25,27,,,,,,,,,,
323,5,5,5,4,5,6,3,5,5,4,0,0,0,0,0,0,2,0,0,1,15,11,12,18,17,19,16,10,15,16,,-5055.0,,,,,,,,
324,5,5,5,8,5,6,3,5,5,4,0,0,0,0,0,0,2,0,0,1,15,25,12,18,17,9,16,10,15,16,-4075.0,,,-3090.0,-4085.0,,,,,
325,5,5,5,8,5,6,11,5,5,4,0,0,0,0,0,0,2,0,0,1,27,25,12,20,24,9,16,10,15,16,,,-4060.0,,,,-5080.0,-5050.0,,
326,5,5,5,8,5,6,11,5,5,12,0,0,0,0,0,0,2,0,0,1,27,15,22,20,24,9,21,24,15,16,,,,,,,,,,-4080.0
327,5,5,5,8,5,6,11,5,5,12,0,0,0,6,0,0,2,0,0,1,17,15,22,4,14,9,21,24,15,22,,,,,,-6045.0,,,-4075.0,
328,5,5,5,4,5,6,6,5,5,12,0,0,0,6,0,0,2,0,0,1,17,15,12,4,14,12,11,14,20,22,,,,-63020.0,,,-11055.0,,,
329,5,5,5,4,5,6,6,5,5,5,0,0,0,6,0,0,2,0,0,3,17,15,12,20,14,12,26,14,20,10,,,,,,,,,,-11050.0
330,5,5,5,4,5,6,6,5,5,5,0,0,0,6,0,0,2,0,0,3,17,15,12,20,14,12,26,14,10,17,-5085.0,,,,-4070.0,,,,,
331,5,5,5,4,5,6,6,5,5,5,0,0,0,6,0,0,3,0,0,3,23,15,12,20,22,2,15,14,10,17,,,,,,,,,,
332,5,5,5,4,5,6,6,5,5,5,0,0,0,5,0,0,3,0,0,0,23,15,12,11,22,2,15,14,10,10,,-4075.0,-4060.0,,,,,-4070.0,,
333,5,5,5,4,5,6,6,5,5,5,0,0,0,5,0,0,3,0,0,0,13,22,22,11,12,2,15,29,10,10,,,,,,-6010.0,,,,
334,5,5,5,4,5,6,6,5,5,5,0,0,0,5,0,0,3,0,0,0,13,22,22,11,12,11,15,29,10,10,,,,,,,,,-4050.0,
335,5,5,5,4,5,6,6,5,5,5,0,0,0,5,0,0,3,0,0,0,13,12,12,11,12,11,15,19,26,10,,,,,,,,,,
336,5,5,5,4,5,6,5,5,5,5,0,0,0,5,0,0,3,0,0,0,13,12,12,11,12,11,15,19,26,10,,,,,-5060.0,,-9075.0,,,
