,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
337,1,3,1,1,1,2,1,4,1,1,7,11,13,2,9,17,0,11,16,13,11,2,0,14,6,3,14,1,1,1,,,,,,,,,,
338,1,2,1,1,1,1,1,2,1,1,16,11,13,14,15,17,0,11,16,13,2,2,0,2,0,3,14,1,1,1,,-5055.0,,,,-4085.0,,-5055.0,,
339,1,2,1,1,1,1,1,2,1,1,16,1,13,14,15,7,0,1,16,13,2,17,0,2,0,7,14,20,1,1,,,,,,,,,-2080.0,
340,1,2,1,1,1,1,1,2,1,3,16,1,13,14,15,7,10,1,6,13,2,17,0,2,0,7,4,20,15,1,-3080.0,,-1065.0,,,,,,,-2065.0
341,1,2,1,1,1,1,1,2,1,3,6,1,3,14,15,7,10,1,6,3,11,17,16,2,0,7,4,20,15,9,,,,,-1075.0,,,,,
342,1,2,1,3,1,1,1,2,1,3,6,18,3,14,5,13,10,18,6,3,11,0,16,2,5,1,4,3,15,9,,,,-2070.0,,,,,,
343,1,2,1,3,1,1,1,2,1,3,6,18,3,4,5,13,10,18,19,3,11,0,16,9,5,1,4,3,2,9,,,,,,,,,,
344,1,2,1,3,1,1,1,1,1,3,13,18,19,4,5,13,10,18,19,12,4,0,0,9,5,1,4,3,2,0,,,,,,,-5050.0,-5090.0,,
345,1,2,1,3,1,1,1,1,0,3,13,18,19,4,10,13,0,8,19,12,4,0,0,9,0,1,18,9,2,0,,,,,,,,,-3095.0,
346,1,3,2,3,1,1,1,1,0,1,13,18,19,13,10,13,0,8,9,12,4,0,0,0,0,1,18,9,9,0,,-1090.0,-95.0,-3065.0,,-2065.0,,,,-3060.0
347,3,3,2,3,1,1,1,1,0,1,13,8,9,3,10,3,0,8,9,2,4,4,6,10,0,15,18,9,9,16,-5065.0,,,,,,,,,
348,3,3,2,3,2,1,1,1,0,1,3,8,9,3,10,3,18,17,9,2,10,4,6,10,0,15,0,0,9,16,,,,,-50.0,,,,,
349,3,3,2,3,2,1,1,1,0,1,3,8,9,3,0,3,18,17,17,2,10,4,6,10,11,15,0,0,1,16,,,,,,,,,,
350,3,3,2,3,2,1,1,1,0,1,3,11,14,12,0,18,18,17,17,17,10,1,1,1,11,0,0,0,1,1,,,,,,,,,,
351,3,1,0,3,2,1,1,1,0,1,10,11,14,12,0,18,18,17,17,17,3,1,1,1,11,0,0,0,1,1,,-4055.0,-3070.0,,,,-1090.0,-1085.0,,
352,3,1,0,6,2,1,1,1,3,1,10,1,4,12,10,18,8,7,17,17,3,20,13,1,1,0,7,9,1,1,,,,-4060.0,,,,,-1085.0,
353,1,1,0,6,5,4,1,1,3,3,10,1,4,2,10,18,8,7,7,17,3,20,13,14,1,0,7,9,5,1,-6050.0,,,,-3050.0,-1090.0,,,,-2085.0
354,1,1,0,6,5,4,1,1,3,3,0,1,4,2,0,8,8,7,7,7,21,20,13,14,17,9,7,9,5,10,,,,,,,,,,
355,1,1,0,6,5,4,1,1,3,3,0,17,15,2,0,8,14,13,7,7,21,4,2,14,17,9,1,3,5,10,,,,,,,,,,
356,1,1,0,4,5,4,1,1,3,3,0,17,15,12,0,8,14,13,12,7,21,4,2,4,17,9,1,3,0,10,,,,-10060.0,,,,,,
357,1,1,0,4,5,0,1,3,2,3,19,17,15,2,16,16,14,13,12,16,2,4,2,14,1,1,1,3,0,1,,,,,,-5080.0,,-4065.0,-2060.0,
358,1,2,1,4,1,0,1,3,2,3,19,17,15,2,16,6,14,3,2,16,2,4,2,14,1,10,1,12,18,1,,-5085.0,-2075.0,,-6080.0,,,,,
359,1,2,1,4,1,0,0,3,2,3,19,7,5,2,6,6,14,3,2,16,2,11,15,14,12,10,1,12,18,1,,,,,,,-1070.0,,,
360,1,2,1,4,1,0,0,3,2,2,19,7,5,16,6,6,4,3,2,16,2,11,15,0,12,10,18,12,18,1,-3095.0,,,,,,,,,-3080.0
361,1,2,1,4,1,0,0,3,2,2,9,7,5,16,6,13,4,15,18,6,11,11,15,0,12,3,18,0,2,12,,,,,,,,,,
362,1,2,1,4,1,0,0,3,2,2,9,18,14,16,18,13,4,15,18,6,11,0,6,0,0,3,18,0,2,12,,,,,,,,,,
363,1,2,1,1,1,0,0,2,2,2,9,18,14,16,18,13,14,15,18,6,11,0,6,0,0,3,8,0,2,12,,,,-3080.0,,,,-2075.0,,
364,1,4,1,1,1,0,0,2,2,2,17,18,14,6,18,13,14,5,18,18,3,0,6,9,0,3,8,11,2,0,,-2090.0,,,,,,,,
365,1,4,2,1,1,0,0,2,4,2,17,8,14,6,18,13,14,5,18,18,3,6,6,9,0,3,8,11,2,0,,,-6070.0,,,,,,-4090.0,
366,1,4,2,1,1,2,5,2,4,2,17,8,4,6,18,13,14,5,8,18,3,6,14,9,0,3,8,11,9,0,,,,,,-3065.0,-18070.0,,,
367,2,4,2,1,1,2,5,2,4,2,17,8,4,11,18,3,4,16,8,18,3,6,14,4,0,3,12,0,9,0,-3085.0,,,,,,,,,
368,2,4,2,1,1,2,5,1,4,2,7,14,4,11,18,3,4,16,8,18,3,0,14,4,0,3,12,0,9,0,,,,,-1090.0,,,-2080.0,,
369,2,1,2,1,1,2,1,1,4,2,7,14,18,11,8,4,12,6,17,18,3,0,0,4,9,2,4,14,0,0,,-3070.0,,,,,-8060.0,,,-1090.0
370,2,1,1,1,1,2,1,1,4,2,9,4,18,11,8,4,2,6,17,8,1,15,0,4,9,2,15,14,0,4,,,-2090.0,,,,,,,
371,2,1,1,1,1,3,1,1,4,2,9,4,8,11,8,4,2,6,17,8,1,15,11,4,9,2,15,14,0,4,,,,-4055.0,,-3020.0,,,,
372,2,1,1,1,1,3,1,1,1,2,9,4,8,1,15,4,2,18,17,8,1,15,11,25,2,27,15,2,0,4,,,,,,,,,-4085.0,
373,4,1,1,1,1,3,1,1,1,2,9,18,8,1,15,4,17,18,7,12,1,1,11,25,2,27,0,2,16,0,-3045.0,,,,,,,,,
374,4,1,1,1,1,3,1,1,1,2,9,18,19,1,15,4,17,18,7,12,25,1,0,25,2,27,0,2,16,0,,,,,,,,,,
375,4,1,1,1,3,3,1,1,1,2,9,18,19,18,15,18,17,18,7,12,25,1,0,8,2,3,0,2,16,0,,,,,-3075.0,,,,,
376,4,1,1,1,3,3,1,2,1,2,9,18,19,18,5,18,17,18,18,12,25,1,0,8,11,3,0,2,5,0,,,,,,,,-3090.0,,-1060.0
377,4,1,3,1,3,3,1,2,1,2,18,18,19,18,5,18,17,8,18,2,6,1,0,8,11,3,0,11,5,10,,,-1095.0,,,,-1085.0,,,
378,4,1,3,1,3,4,1,2,1,2,18,18,9,18,5,18,7,8,18,2,6,1,1,8,11,3,11,11,5,10,,-2090.0,,-8090.0,,-45090.0,,,,
379,4,1,3,1,3,4,1,2,1,2,18,8,9,8,13,8,7,8,18,2,6,10,1,9,3,4,11,11,5,10,,,,,,,,,,
380,4,1,3,1,3,4,1,2,2,2,18,8,9,8,13,8,7,19,18,12,6,10,1,9,3,4,11,0,5,0,,,,,,,,,-6090.0,
381,0,1,3,1,1,4,1,2,2,2,18,8,10,8,13,8,18,19,8,12,6,10,0,9,3,4,0,0,10,0,-39090.0,,,,-6065.0,,,,,
382,0,1,1,1,1,4,1,2,2,2,8,17,10,17,3,12,18,19,8,12,12,1,0,0,17,0,0,0,10,0,,,-3050.0,,,,-1090.0,-2095.0,,
383,0,1,1,3,1,2,1,2,2,2,8,17,0,17,3,12,8,9,8,12,12,1,21,0,17,0,7,10,10,0,,,,-1085.0,,-3060.0,,,,-2060.0
384,0,1,1,3,1,2,1,2,2,2,8,17,0,7,3,2,8,9,15,2,12,1,21,5,17,16,7,10,3,16,,,,,,,,,,
385,0,1,1,3,1,2,1,2,2,2,18,17,0,7,19,2,8,9,15,2,2,1,21,5,1,16,7,10,3,16,,,,,,,,,,
386,0,1,1,3,1,2,1,2,2,2,18,17,19,7,19,2,14,19,15,2,2,1,2,5,1,16,1,0,3,16,,,,,,,,,,
387,0,1,1,3,1,2,1,2,2,2,18,17,19,12,19,18,14,19,15,18,2,1,2,0,1,0,1,0,3,0,,-2085.0,,,,,,,-5075.0,
388,0,1,1,3,1,2,1,2,2,2,18,7,19,12,19,18,14,19,5,18,2,11,2,0,1,0,1,0,13,0,,,,,,,,-2095.0,,
389,0,1,1,1,1,2,1,2,2,2,18,7,19,12,19,18,14,9,5,18,2,11,2,0,1,0,1,10,13,0,,,,-3060.0,,,,,,-1090.0
390,1,1,1,1,1,2,4,2,2,2,18,7,19,2,19,18,14,9,5,8,2,11,2,9,1,0,1,10,13,4,-2090.0,,-2095.0,,,,-2070.0,,,
391,1,1,1,1,1,4,4,2,2,2,8,15,9,2,19,18,4,9,18,8,6,3,3,9,1,0,8,10,0,4,,,,,-2095.0,-1090.0,,,,
392,1,1,1,1,1,4,4,2,2,2,8,15,9,2,9,8,4,19,18,8,6,3,3,9,7,9,8,0,0,4,,,,,,,,,,
393,1,0,1,1,1,4,4,2,2,2,8,15,11,10,9,8,4,19,18,12,6,3,1,1,7,9,8,0,0,0,,-4075.0,,,,,,,,
394,1,0,1,1,1,4,1,2,1,2,12,5,11,10,9,8,11,19,18,12,2,5,1,1,7,9,1,0,0,0,,,,,,,-5055.0,,-2090.0,-1060.0
395,1,0,1,1,1,4,1,2,1,2,12,5,11,10,16,16,1,19,8,2,2,5,1,1,0,1,15,0,11,10,-3060.0,,,-2050.0,,,,,,
396,1,0,1,1,1,0,1,1,1,2,2,5,11,0,16,16,1,19,8,2,10,5,1,17,0,1,15,0,11,10,,,,,,-5080.0,,-1095.0,,
397,1,0,1,1,1,0,1,1,1,2,2,10,11,0,16,6,1,9,8,2,10,0,1,17,0,10,15,9,11,10,,,-1055.0,,,,,,,
398,1,0,1,1,1,0,1,1,1,2,2,10,1,0,16,6,13,9,17,12,10,0,18,17,0,10,3,9,2,0,,,,,-1080.0,,,,,
399,1,0,1,1,1,0,1,1,1,2,11,10,1,17,6,6,13,9,17,12,1,0,18,0,12,10,3,9,2,0,,,,,,,,,,
400,1,3,1,1,1,0,1,1,1,2,11,10,1,17,6,13,13,18,17,12,1,0,18,0,12,3,3,0,2,0,,-50.0,,,,,,,,
401,1,3,1,1,1,0,1,1,1,2,11,0,19,17,6,13,13,18,17,12,1,18,0,0,12,3,3,0,2,0,,,,,,,,,,-2060.0
402,1,3,1,1,1,0,1,1,2,2,11,0,19,17,16,13,13,18,17,2,1,18,0,0,2,3,3,0,2,16,-2055.0,,,-85.0,,,,-1090.0,-3085.0,
403,1,3,1,1,1,2,1,1,2,2,1,0,19,7,16,13,13,8,7,2,18,18,0,14,2,3,3,2,8,16,,,,,,-3065.0,,,,
404,1,3,3,1,4,2,2,1,2,2,1,17,19,7,16,3,13,8,7,2,18,1,0,14,2,3,3,2,8,16,,,-1095.0,,-3080.0,,-4065.0,,,
405,1,1,3,1,4,2,2,1,2,2,1,17,9,7,6,3,3,8,7,18,18,1,1,14,8,3,15,2,8,0,,-4085.0,,,,,,,,
406,1,1,3,1,4,2,2,1,2,2,19,7,9,15,6,4,3,10,15,18,0,7,1,6,8,2,15,0,0,0,,,,,,,,,,
407,1,1,3,1,4,2,2,1,2,2,19,7,9,15,6,4,3,10,15,18,0,7,1,6,8,2,15,0,0,0,,,,,,,,,,
408,1,1,3,1,1,2,2,1,2,1,19,7,10,15,14,4,18,10,15,18,0,7,0,6,0,2,0,0,0,0,,,,,-4070.0,,,,-1075.0,-2090.0
409,3,1,2,1,1,8,1,1,2,1,19,11,10,15,4,4,18,10,5,8,0,3,0,6,14,2,0,0,6,12,-95.0,,-2050.0,,,-4020.0,-1090.0,,,
410,3,1,2,3,1,8,1,1,2,1,9,11,0,15,4,4,8,10,5,8,9,3,13,6,14,20,7,0,6,12,,,,-7075.0,,,,-50.0,,
411,3,1,2,3,1,8,1,1,2,1,9,11,0,5,4,4,8,0,5,8,9,3,13,15,14,20,7,24,6,12,,,,,,,,,,
412,3,1,2,3,1,8,1,1,2,1,9,11,0,5,15,4,8,0,11,19,9,3,13,15,3,20,7,24,0,1,,,,,,,,,,
413,3,1,2,3,1,5,1,1,2,1,17,11,12,5,15,14,14,0,11,19,1,3,1,15,3,0,1,24,0,1,,,,,,-28070.0,,,,
414,3,1,2,3,1,5,1,1,2,1,17,11,12,16,15,4,14,18,11,19,1,3,1,4,3,13,1,6,0,1,-4085.0,,,,,,,,,
415,3,2,2,1,1,5,4,1,2,1,7,11,12,16,15,4,14,18,11,19,6,3,1,4,3,13,1,6,0,1,,-3055.0,-3060.0,-7080.0,,,-2070.0,,,-2095.0
416,3,2,2,1,3,5,4,3,1,1,7,1,2,6,15,4,4,18,11,9,6,17,15,11,3,13,8,6,0,5,,,,,-3075.0,,,-7090.0,-1055.0,
417,3,2,2,1,3,5,4,3,1,1,7,1,2,6,5,16,4,8,1,9,6,17,15,11,8,1,8,7,10,5,,,,,,,,,,
418,3,2,2,1,3,5,4,3,1,1,11,1,2,6,5,16,4,8,1,9,2,17,15,11,8,1,8,7,10,5,,,,,,,,,,
419,3,2,2,1,3,5,4,3,1,1,11,18,17,15,5,16,11,14,1,11,2,0,0,2,8,1,1,1,10,3,,,,,,,,,,
420,7,2,2,1,3,5,1,3,1,1,11,18,17,15,13,16,11,14,10,11,2,0,0,2,0,1,1,1,1,3,-5055.0,,,,-3065.0,,-5055.0,,,
421,7,3,2,1,3,5,1,2,1,1,1,18,17,15,3,16,1,14,10,11,2,0,0,2,16,1,15,1,1,3,,-1090.0,,,,,,-3070.0,,-4055.0
422,7,3,1,1,3,5,1,2,1,1,1,8,17,15,3,16,1,4,10,1,2,4,0,2,16,1,15,11,1,12,,,-2085.0,,,,,,,
423,7,3,1,1,3,0,1,2,6,1,1,8,7,15,3,16,1,4,10,1,2,4,6,2,16,1,15,11,1,12,,,,,,-5080.0,,,-2050.0,
424,7,3,1,1,3,0,1,2,6,1,1,8,7,15,14,6,13,4,0,1,2,4,6,2,5,10,3,11,4,12,,,,,,,,,,
425,5,3,1,2,3,0,1,2,6,1,1,11,7,15,14,6,13,15,0,12,2,1,6,2,5,10,3,0,4,1,-9005.0,,,-3075.0,,,,,,
426,5,3,1,2,3,0,1,2,6,1,1,11,13,5,14,6,13,15,1,12,11,1,0,19,5,10,3,0,3,1,,,,,,,,,,
427,5,4,1,2,3,0,1,2,6,1,1,11,13,5,14,13,13,15,1,12,11,1,0,19,5,3,3,0,3,1,,-3055.0,,,,,,,-8005.0,
428,5,4,1,2,5,0,1,2,6,1,1,1,13,5,14,13,13,15,1,12,11,13,0,19,5,3,3,0,27,1,,,,,-7070.0,,,,,
429,5,4,1,2,5,0,2,2,6,1,1,1,13,19,4,13,13,15,1,12,1,13,0,5,5,3,3,0,27,1,,,,,,,-4065.0,-1075.0,,-2060.0
430,5,4,1,2,5,0,2,2,6,1,1,1,13,19,4,13,3,5,1,2,1,13,0,5,5,3,15,8,27,19,,,-1065.0,-7095.0,,,,,,
431,5,4,1,2,5,0,2,2,6,1,1,14,3,9,5,13,3,5,16,2,1,0,16,5,4,3,15,8,2,19,,,,,,,,,,
432,5,2,1,2,4,0,2,2,6,1,1,14,3,9,5,13,3,5,16,2,1,0,16,5,4,3,15,8,2,19,,-4070.0,,,-9025.0,,,,,
433,5,2,1,2,4,2,2,2,3,1,1,4,3,10,5,13,18,11,16,17,1,17,16,4,25,3,0,2,2,4,,,,,,-13065.0,,,-18080.0,
434,5,2,1,2,4,2,2,2,3,1,1,4,19,10,5,3,18,11,6,17,1,17,0,4,25,3,0,2,12,4,,,,,,,,,,-5085.0
435,12,2,1,2,4,2,2,2,3,1,1,4,19,10,5,3,18,11,6,7,1,17,0,4,25,3,0,2,12,10,-6005.0,,,,,,,-4055.0,,
436,12,2,1,2,4,2,3,2,3,1,1,19,19,10,19,4,18,1,6,7,24,2,0,4,1,2,0,14,12,10,,,,,,,-2090.0,,,
437,12,2,3,3,4,2,3,2,3,1,1,19,19,10,19,4,8,1,13,7,24,2,0,4,1,2,6,14,5,10,,,-1095.0,-5050.0,,,,,,
438,12,2,3,3,4,8,3,2,3,1,1,19,9,0,19,4,8,1,13,17,24,2,1,12,1,2,6,14,5,0,,,,,,-4020.0,,,,
439,4,2,3,3,1,8,3,2,3,1,11,19,9,0,19,4,8,15,13,17,4,2,1,12,1,20,6,0,5,0,-23055.0,,,,-5095.0,,,,,
440,4,2,3,3,1,8,3,2,3,1,1,19,9,0,9,4,10,15,13,17,6,2,1,12,2,20,4,0,5,0,,,,,,,,,,
441,4,2,1,3,1,8,3,2,1,3,1,19,10,12,9,4,10,15,13,17,6,2,0,0,2,20,4,0,5,0,,-3095.0,-3050.0,,,,,-2075.0,-8065.0,-1085.0
442,4,2,1,3,1,5,3,2,1,3,1,9,0,12,9,14,10,5,3,7,6,2,21,0,2,0,4,11,16,3,,,,,,-38070.0,-7050.0,,,
443,4,2,1,3,1,5,3,2,1,3,6,9,0,12,11,4,0,5,3,7,1,2,21,0,0,13,16,11,16,3,,,,,,,,,,
444,4,2,1,2,1,5,3,2,1,3,6,11,0,12,11,4,0,5,3,7,1,0,21,0,0,13,16,11,16,3,,,,-2060.0,,,,,,
445,4,2,1,2,1,5,3,2,1,3,6,11,19,2,11,4,0,16,19,10,1,0,2,17,0,13,16,0,0,0,,,,,,,,,,
446,4,1,1,2,3,5,3,2,1,1,6,11,19,2,11,16,15,16,19,10,1,0,2,17,0,1,1,0,0,0,,-2055.0,,,-55.0,,,,,-2050.0
447,4,1,1,2,3,5,3,1,1,1,6,1,19,2,1,16,15,16,19,0,1,13,2,17,8,1,1,0,0,16,,,,,,,,-1080.0,,
448,4,1,1,2,3,5,3,1,2,1,6,1,19,18,1,16,15,6,19,0,1,13,2,1,8,1,1,13,0,16,,,,,,,,,-1095.0,
449,4,1,1,2,3,5,3,1,2,1,6,1,19,18,1,16,15,6,9,0,1,13,2,1,8,1,1,13,7,16,,,,,,,-3075.0,,,
450,10,1,1,2,12,5,3,1,2,1,6,12,19,18,9,16,5,6,9,16,1,2,2,1,0,1,9,13,7,0,-5030.0,,,,-3045.0,,,,,
451,10,1,1,3,12,3,3,1,2,1,6,12,19,18,9,16,5,19,9,16,10,2,2,1,18,1,9,0,7,0,,,-3095.0,-3090.0,,-6080.0,,,,
452,10,1,1,3,12,3,3,1,2,1,6,12,9,8,9,6,5,19,15,16,10,2,7,10,18,14,9,0,1,0,,,,,,,,,,
453,10,1,1,3,12,3,3,1,2,1,6,12,9,8,9,6,11,19,15,16,10,2,7,10,18,14,3,0,1,0,,,,,,,,,,
454,6,1,1,3,1,3,3,1,1,1,6,12,9,8,13,6,11,19,15,16,0,2,7,10,4,14,3,0,1,0,-18030.0,,,,-22065.0,,,-1095.0,-3075.0,-80.0
455,6,1,1,3,1,3,3,1,1,1,6,12,15,17,3,16,11,9,5,6,28,2,1,1,16,4,3,9,17,13,,-3060.0,,,,,,,,
456,6,1,1,3,1,3,1,1,1,1,6,2,15,17,3,16,11,9,5,6,28,13,1,1,16,4,3,9,17,13,,,,,,,-6055.0,,,
457,6,1,1,1,1,3,1,1,1,1,6,2,15,17,3,16,1,9,5,6,28,13,1,1,16,4,12,9,17,13,,,,-3085.0,,,,,,
458,6,1,1,1,1,3,1,1,1,1,19,2,15,7,19,16,1,18,18,14,5,13,1,14,0,4,12,0,4,5,,,-2075.0,,,,,,,
459,6,1,1,1,1,3,1,1,1,1,19,13,5,7,19,16,1,18,18,14,5,2,11,14,0,4,12,0,4,5,,,,,,,,,,
460,6,1,1,1,1,4,1,1,1,1,19,13,5,7,19,16,12,18,18,14,5,2,11,14,0,4,1,0,4,5,,,,,,-6080.0,,,,-6070.0
461,6,1,1,1,1,4,1,1,1,1,19,13,5,18,19,6,12,18,18,4,5,2,11,3,0,4,1,0,4,11,,,,,,,,-1090.0,,
462,1,2,1,1,1,4,1,1,1,1,19,13,13,18,19,6,12,8,18,4,5,2,3,3,0,4,1,2,4,11,-11095.0,-2065.0,,,,,,,-5090.0,
463,1,2,1,3,1,4,1,1,1,1,9,3,13,18,19,10,12,8,8,4,9,14,3,3,0,0,1,2,5,11,,,,-4090.0,,,-2060.0,,,
464,1,2,1,3,1,2,1,1,1,1,9,3,13,8,19,10,2,8,8,12,9,14,3,10,0,0,17,2,5,3,,,,,,-4050.0,,,,
465,1,2,3,3,1,2,1,1,1,1,13,3,13,8,19,0,2,10,10,12,5,14,3,10,0,22,17,0,3,3,,,-3065.0,,-95.0,,,,,
466,1,6,3,3,1,2,1,1,1,1,13,17,3,8,9,0,2,10,10,12,5,0,8,10,8,22,17,0,3,3,,-2085.0,,,,,,,,
467,1,6,3,2,1,2,1,1,1,2,13,7,3,17,9,0,16,10,10,12,5,4,8,1,8,22,3,0,3,3,,,,-4085.0,,,,,,-3060.0
468,1,6,3,2,1,2,1,2,1,2,13,7,3,7,9,19,16,10,10,2,5,4,8,9,8,3,3,0,3,19,,,,,,,,-1050.0,,
469,1,6,3,2,1,2,1,2,1,2,13,7,8,7,17,19,16,0,10,2,5,4,3,9,0,3,3,11,3,19,,,,,,,,,-3050.0,
470,1,2,3,2,1,2,0,2,1,2,13,11,8,7,17,19,16,0,0,2,5,0,3,9,0,3,3,11,16,19,,-6055.0,,,,,-3080.0,,,
471,1,2,2,2,1,3,0,2,1,2,13,1,8,16,17,19,6,0,0,19,5,5,3,0,0,3,18,11,16,2,,,-6040.0,,,-5095.0,,,,
472,1,2,2,2,1,3,0,2,1,1,13,1,8,16,17,9,6,11,0,19,5,5,14,0,0,7,18,0,16,2,,,,,,,,,,-4095.0
473,2,2,2,2,2,3,0,2,1,1,13,1,8,16,17,9,6,11,12,9,5,5,14,0,0,7,18,0,4,10,-6065.0,,,,-1085.0,,,,,
474,2,2,2,2,2,3,0,2,1,1,3,4,8,16,7,9,19,11,12,9,9,2,14,0,7,7,5,0,4,10,,,,-2080.0,,,,-1055.0,,
475,2,2,2,2,2,3,0,2,1,1,3,4,9,6,7,15,19,1,12,9,9,2,3,14,7,1,5,12,4,10,,,,,,,,,,
476,2,2,2,2,2,3,0,2,2,1,3,4,9,6,7,15,19,1,12,18,9,2,3,14,7,1,5,12,4,1,,,,,,,,,-4060.0,
477,2,2,2,2,2,3,3,2,2,1,12,4,9,6,12,15,19,1,2,18,0,2,3,14,2,1,5,12,18,1,,,,,,,-5095.0,,,
478,2,2,2,2,2,1,3,2,2,1,12,4,9,19,12,15,9,11,2,18,0,2,3,1,2,1,7,2,18,1,,,,,,-3075.0,,,,
479,2,2,2,2,2,1,3,2,2,1,12,4,9,19,12,5,9,11,2,18,0,2,3,1,2,8,7,2,18,1,,,,,,,,,,
480,4,8,8,2,3,1,3,2,2,1,12,4,9,19,12,5,14,11,19,18,0,2,3,1,2,8,2,2,1,1,-1060.0,-4020.0,-5045.0,,-3060.0,,,-4055.0,,-2090.0
481,4,8,8,2,3,1,3,2,2,1,2,4,9,19,2,5,14,1,19,8,17,25,8,1,9,8,2,14,1,6,,,,-2095.0,,,,,-2095.0,
482,4,8,8,2,3,1,2,2,2,1,2,4,9,9,2,13,14,1,9,8,17,25,8,11,9,0,2,14,9,6,,,,,,,-4070.0,,,
483,4,8,8,2,3,1,2,2,2,1,2,4,2,9,2,13,4,1,9,8,17,25,5,11,9,0,14,14,9,6,,,,,,,,,,
484,4,1,2,2,3,1,2,2,2,1,18,19,2,9,11,13,4,15,9,13,1,0,5,11,0,0,14,0,9,1,,-38095.0,-12010.0,,,-1065.0,,,,
485,4,1,2,2,2,1,2,2,2,3,18,9,2,19,11,3,4,15,15,13,1,10,22,1,0,15,14,0,3,1,-5090.0,,,,-2055.0,,,,,-2065.0
486,4,1,2,2,2,1,2,2,2,3,8,9,2,19,1,3,16,15,15,3,7,10,22,1,9,15,2,0,3,9,,,,,,,,-1075.0,,
487,4,1,2,2,2,1,2,2,2,3,8,9,2,19,1,3,16,5,15,3,7,10,22,1,9,15,2,8,3,9,,,,-2095.0,,,,,-5075.0,
488,4,1,2,2,2,1,2,2,2,3,8,18,10,9,1,16,16,5,5,3,7,1,4,11,9,2,2,8,13,9,,,,,,,,,,
489,4,1,2,2,2,1,1,2,2,3,14,18,10,9,10,16,16,5,5,12,1,1,4,11,0,2,2,8,13,0,,,,,,,-3080.0,,,
490,4,1,2,2,2,1,1,2,2,2,14,18,10,9,10,16,6,11,5,12,1,1,4,11,0,2,13,2,13,0,,,,,,,,,,-2060.0
491,1,1,2,2,1,1,1,2,2,2,14,18,10,19,10,16,6,11,18,2,1,1,4,1,0,2,13,2,0,16,-5070.0,,,,-2050.0,,,,,
492,1,1,2,2,1,1,1,2,2,2,4,18,10,19,0,16,6,11,18,2,7,1,4,1,17,2,13,2,0,16,,,,,,-2080.0,,-3055.0,,
493,1,1,4,2,1,1,1,2,2,2,4,18,10,19,0,6,18,1,18,2,7,1,4,1,17,13,1,16,0,16,,,-6050.0,,,,,,,
494,1,1,4,3,1,1,1,2,1,2,4,18,0,19,0,6,18,1,18,18,7,1,4,1,17,13,1,16,0,0,,-2090.0,,-3095.0,,,,,-2090.0,
495,1,1,4,3,1,1,3,2,1,2,11,8,0,9,16,6,18,1,8,18,0,10,4,13,1,13,1,16,11,0,,,,,,,-2090.0,,,
496,1,1,4,3,1,1,3,2,1,1,11,8,4,9,16,19,8,16,8,18,0,10,0,13,1,0,9,1,11,0,,,,,,,,,,-2090.0
497,1,1,4,3,1,1,3,2,1,1,11,8,4,9,16,19,8,16,8,8,0,10,0,13,1,0,9,1,11,12,,,,,,-1095.0,,,,
498,1,1,0,3,3,1,3,3,1,1,11,17,4,19,16,9,8,16,17,8,0,1,0,3,1,4,9,1,2,12,,,-4020.0,,-2080.0,,,-3080.0,,
499,1,1,0,3,3,1,3,3,1,1,11,17,4,19,6,9,17,6,17,8,0,1,27,3,5,4,0,6,2,12,,,,,,,,,,
500,1,1,0,2,3,1,5,3,1,1,11,17,4,19,6,9,17,6,17,19,0,1,27,3,5,4,0,6,2,1,-1055.0,,,-5095.0,,,-3085.0,,,
501,1,5,0,2,3,1,5,3,1,1,1,17,4,9,6,11,7,6,17,19,17,1,27,11,5,2,6,6,2,1,,-1085.0,,,,,,,,
502,1,5,0,2,3,1,5,3,1,1,1,7,16,9,11,11,7,12,17,19,17,3,5,11,0,2,6,0,2,1,,,,,,,,,,
503,1,5,0,2,2,1,5,3,2,1,1,7,16,9,11,11,7,12,17,19,17,3,5,11,0,2,6,0,2,1,,,,,-3055.0,,,,-3085.0,
504,1,5,0,2,2,1,5,2,2,1,18,7,16,19,1,11,11,12,7,19,0,3,5,1,17,2,2,0,8,1,,,,,,,,-3060.0,,-1095.0
505,1,4,0,2,2,1,5,2,2,1,18,7,16,19,1,11,11,2,7,9,0,3,5,1,17,2,2,15,8,9,,-7035.0,,,,,,,,
506,1,4,0,2,2,2,1,2,2,1,18,7,16,19,1,11,11,2,7,9,0,19,5,1,17,2,2,15,8,9,,,,-2095.0,,-3055.0,-7055.0,,,
507,2,4,0,2,2,2,1,2,2,1,18,7,16,9,12,1,1,2,15,9,0,19,5,11,6,15,18,15,0,9,-1090.0,,,,,,,,,
